#OG	member_id	member_annotation
84	ref|AEI75064.1|ref|AEI75064.1|	valyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
84	ref|AGJ61314.1|ref|AGJ61314.1|	Valyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
84	ref|AHF74015.1|ref|AHF74015.1|	valyl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
84	ref|BBI92563.1|ref|BBI92563.1|	valine--tRNA ligase [Serratia symbiotica]
84	ref|KYP95350.1|ref|KYP95350.1|	valyl-tRNA synthase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
84	ref|SNC59074.1|ref|SNC59074.1|	Valine--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
84	ref|BAE75386.1|ref|BAE75386.1|	valyl-tRNA synthase [Sodalis glossinidius str. morsitans]
84	fig|1173031.7.peg.583|fig|1173031.7.peg.583|	unlabeled protein [Sodalis melophagi]
84	ref|WP_025423922.1|ref|WP_025423922.1|	valine--tRNA ligase [Sodalis praecaptivus]
84	ref|AFP85110.1|ref|AFP85110.1|	valyl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
84	ref|AFP85640.1|ref|AFP85640.1|	valyl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
86	ref|CUX96603.1|ref|CUX96603.1|	Histidine--tRNA ligase [Candidatus Doolittlea endobia]
86	ref|CUX95716.1|ref|CUX95716.1|	Histidine--tRNA ligase [Candidatus Gullanella endobia]
86	ref|ATW22199.1|ref|ATW22199.1|	histidine--tRNA ligase [Candidatus Hamiltonella defensa]
86	ref|CUX97465.1|ref|CUX97465.1|	Histidine--tRNA ligase [Candidatus Hoaglandella endobia]
86	ref|WP_067569433.1|ref|WP_067569433.1|	histidine--tRNA ligase [Candidatus Mikella endobia]
86	ref|AEI74835.1|ref|AEI74835.1|	putative histidyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
86	ref|AGJ61081.1|ref|AGJ61081.1|	Histidyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
86	ref|AHF74559.1|ref|AHF74559.1|	histidyl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
86	ref|BBI92549.1|ref|BBI92549.1|	histidine--tRNA ligase [Serratia symbiotica]
86	ref|KYP97327.1|ref|KYP97327.1|	histidine--tRNA ligase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
86	ref|SNC58926.1|ref|SNC58926.1|	Histidine--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
86	ref|BAE75034.1|ref|BAE75034.1|	histidyl-tRNA synthase [Sodalis glossinidius str. morsitans]
86	fig|1173031.7.peg.1855|fig|1173031.7.peg.1855|	unlabeled protein [Sodalis melophagi]
86	ref|WP_025421334.1|ref|WP_025421334.1|	histidine--tRNA ligase [Sodalis praecaptivus]
86	ref|AFP85214.1|ref|AFP85214.1|	histidyl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
86	ref|AFP85756.1|ref|AFP85756.1|	histidyl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
87	ref|CUX96468.1|ref|CUX96468.1|	Iron-sulfur cluster insertion protein ErpA [Candidatus Doolittlea endobia]
87	ref|CUX96079.1|ref|CUX96079.1|	Iron-sulfur cluster insertion protein ErpA [Candidatus Gullanella endobia]
87	ref|ATW21892.1|ref|ATW21892.1|	iron-sulfur cluster insertion protein ErpA [Candidatus Hamiltonella defensa]
87	ref|CUX97063.1|ref|CUX97063.1|	Iron-sulfur cluster insertion protein ErpA [Candidatus Hoaglandella endobia]
87	ref|WP_067569254.1|ref|WP_067569254.1|	iron-sulfur cluster insertion protein ErpA [Candidatus Mikella endobia]
87	ref|AEI75048.1|ref|AEI75048.1|	putative iron-sulfur cluster assembly accessory protein [Candidatus Moranella endobia PCIT]
87	ref|AGJ61296.1|ref|AGJ61296.1|	Iron-sulfur cluster insertion protein erpA [Candidatus Moranella endobia PCVAL]
87	ref|AHF73363.1|ref|AHF73363.1|	putative iron binding protein from the HesB_IscA_SufA family [Candidatus Sodalis pierantonius str. SOPE]
87	ref|BBI91959.1|ref|BBI91959.1|	iron-sulfur cluster insertion protein ErpA [Serratia symbiotica]
87	ref|KYP97189.1|ref|KYP97189.1|	iron-sulfur cluster insertion protein ErpA [Sodalis-like endosymbiont of Proechinophthirus fluctus]
87	ref|SNC59018.1|ref|SNC59018.1|	Iron-sulfur cluster insertion protein ErpA [Sodalis endosymbiont of Henestaris halophilus]
87	ref|BAE73776.1|ref|BAE73776.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
87	fig|1173031.7.peg.2051|fig|1173031.7.peg.2051|	unlabeled protein [Sodalis melophagi]
87	ref|WP_025423412.1|ref|WP_025423412.1|	iron-sulfur cluster insertion protein ErpA [Sodalis praecaptivus]
87	ref|AFP85228.1|ref|AFP85228.1|	Iron-sulfur cluster assembly accessory protein [secondary endosymbiont of Ctenarytaina eucalypti]
87	ref|AFP85899.1|ref|AFP85899.1|	hypothetical protein A35E_00622 [secondary endosymbiont of Heteropsylla cubana]
88	ref|CUX96436.1|ref|CUX96436.1|	50S ribosomal protein L28 [Candidatus Doolittlea endobia]
88	ref|CUX96228.1|ref|CUX96228.1|	50S ribosomal protein L28 [Candidatus Gullanella endobia]
88	ref|ATW23047.1|ref|ATW23047.1|	50S ribosomal protein L28 [Candidatus Hamiltonella defensa]
88	ref|CUX96969.1|ref|CUX96969.1|	50S ribosomal protein L28 [Candidatus Hoaglandella endobia]
88	ref|WP_067569382.1|ref|WP_067569382.1|	50S ribosomal protein L28 [Candidatus Mikella endobia]
88	ref|AEI74718.1|ref|AEI74718.1|	50S ribosomal protein L28 [Candidatus Moranella endobia PCIT]
88	ref|AGJ61374.1|ref|AGJ61374.1|	50S ribosomal protein L28 [Candidatus Moranella endobia PCVAL]
88	ref|AHF73293.1|ref|AHF73293.1|	LSU ribosomal protein L28p [Candidatus Sodalis pierantonius str. SOPE]
88	ref|BBI92674.1|ref|BBI92674.1|	50S ribosomal protein L28 [Serratia symbiotica]
88	ref|KYP96330.1|ref|KYP96330.1|	50S ribosomal protein L28 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
88	ref|SNC58532.1|ref|SNC58532.1|	50S ribosomal protein L28 [Sodalis endosymbiont of Henestaris halophilus]
88	ref|BAE75483.1|ref|BAE75483.1|	50S ribosomal protein L28 [Sodalis glossinidius str. morsitans]
88	fig|1173031.7.peg.4728|fig|1173031.7.peg.4728|	unlabeled protein [Sodalis melophagi]
88	ref|WP_025424096.1|ref|WP_025424096.1|	MULTISPECIES: 50S ribosomal protein L28 [Sodalis praecaptivus]
88	ref|AFP84821.1|ref|AFP84821.1|	ribosomal protein L28 [secondary endosymbiont of Ctenarytaina eucalypti]
88	ref|AFP85391.1|ref|AFP85391.1|	ribosomal protein L28 [secondary endosymbiont of Heteropsylla cubana]
89	ref|CUX96738.1|ref|CUX96738.1|	Glutamine--tRNA ligase [Candidatus Doolittlea endobia]
89	ref|CUX96349.1|ref|CUX96349.1|	Glutamine--tRNA ligase [Candidatus Gullanella endobia]
89	ref|ATW22205.1|ref|ATW22205.1|	glutamine--tRNA ligase [Candidatus Hamiltonella defensa]
89	ref|CUX97014.1|ref|CUX97014.1|	Glutamine--tRNA ligase [Candidatus Hoaglandella endobia]
89	ref|WP_067569628.1|ref|WP_067569628.1|	glutamine--tRNA ligase [Candidatus Mikella endobia]
89	ref|AEI75046.1|ref|AEI75046.1|	glutaminyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
89	ref|AGJ61294.1|ref|AGJ61294.1|	Glutaminyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
89	ref|AHF73189.1|ref|AHF73189.1|	glutaminyl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
89	ref|BBI92909.1|ref|BBI92909.1|	glutamine--tRNA ligase [Serratia symbiotica]
89	ref|KYP97602.1|ref|KYP97602.1|	hypothetical protein BG74_01890 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
89	ref|SNC59120.1|ref|SNC59120.1|	Glutamine--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
89	ref|BAE74135.1|ref|BAE74135.1|	glutaminyl-tRNA synthase [Sodalis glossinidius str. morsitans]
89	fig|1173031.7.peg.5514|fig|1173031.7.peg.5514|	unlabeled protein [Sodalis melophagi]
89	ref|WP_025422956.1|ref|WP_025422956.1|	glutamine--tRNA ligase [Sodalis praecaptivus]
89	ref|AFP84991.1|ref|AFP84991.1|	glutaminyl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
89	ref|AFP85729.1|ref|AFP85729.1|	glutaminyl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
90	ref|CUX96580.1|ref|CUX96580.1|	tRNA modification GTPase MnmE [Candidatus Doolittlea endobia]
90	ref|CUX96154.1|ref|CUX96154.1|	tRNA modification GTPase MnmE [Candidatus Gullanella endobia]
90	ref|ATW23128.1|ref|ATW23128.1|	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Candidatus Hamiltonella defensa]
90	ref|CUX97116.1|ref|CUX97116.1|	tRNA modification GTPase MnmE [Candidatus Hoaglandella endobia]
90	ref|WP_067569012.1|ref|WP_067569012.1|	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Candidatus Mikella endobia]
90	ref|AEI74680.1|ref|AEI74680.1|	tRNA modification GTPase TrmE [Candidatus Moranella endobia PCIT]
90	ref|AGJ61336.1|ref|AGJ61336.1|	tRNA modification GTPase MnmE [Candidatus Moranella endobia PCVAL]
90	ref|AHF75102.1|ref|AHF75102.1|	GTPase and tRNA-U34 5-formylation enzyme TrmE [Candidatus Sodalis pierantonius str. SOPE]
90	ref|BBI91341.1|ref|BBI91341.1|	tRNA modification GTPase MnmE [Serratia symbiotica]
90	ref|KYP97266.1|ref|KYP97266.1|	tRNA modification GTPase TrmE, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
90	ref|SNC59158.1|ref|SNC59158.1|	tRNA modification GTPase MnmE [Sodalis endosymbiont of Henestaris halophilus]
90	ref|BAE75703.1|ref|BAE75703.1|	thiophene and furan oxidation protein [Sodalis glossinidius str. morsitans]
90	fig|1173031.7.peg.5094|fig|1173031.7.peg.5094|	unlabeled protein [Sodalis melophagi]
90	ref|WP_025420344.1|ref|WP_025420344.1|	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Sodalis praecaptivus]
90	ref|AFP85055.1|ref|AFP85055.1|	tRNA modification GTPase TrmE [secondary endosymbiont of Ctenarytaina eucalypti]
90	ref|AFP85617.1|ref|AFP85617.1|	tRNA modification GTPase TrmE [secondary endosymbiont of Heteropsylla cubana]
91	ref|CUX96509.1|ref|CUX96509.1|	Peptide deformylase [Candidatus Doolittlea endobia]
91	ref|CUX96221.1|ref|CUX96221.1|	Peptide deformylase [Candidatus Gullanella endobia]
91	ref|ATW22887.1|ref|ATW22887.1|	peptide deformylase [Candidatus Hamiltonella defensa]
91	ref|CUX97305.1|ref|CUX97305.1|	Peptide deformylase [Candidatus Hoaglandella endobia]
91	ref|WP_082797657.1|ref|WP_082797657.1|	peptide deformylase [Candidatus Mikella endobia]
91	ref|AEI74979.1|ref|AEI74979.1|	peptide deformylase [Candidatus Moranella endobia PCIT]
91	ref|AGJ61227.1|ref|AGJ61227.1|	Peptide deformylase [Candidatus Moranella endobia PCVAL]
91	ref|AHF73026.1|ref|AHF73026.1|	peptide deformylase [Candidatus Sodalis pierantonius str. SOPE]
91	ref|BBI91493.1|ref|BBI91493.1|	peptide deformylase [Serratia symbiotica]
91	ref|KYP96842.1|ref|KYP96842.1|	peptide deformylase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
91	ref|SNC58459.1|ref|SNC58459.1|	Peptide deformylase [Sodalis endosymbiont of Henestaris halophilus]
91	ref|BAE75521.1|ref|BAE75521.1|	polypeptide deformylase [Sodalis glossinidius str. morsitans]
91	fig|1173031.7.peg.490|fig|1173031.7.peg.490|	unlabeled protein [Sodalis melophagi]
91	ref|WP_081730403.1|ref|WP_081730403.1|	peptide deformylase [Sodalis praecaptivus]
91	ref|AFP85288.1|ref|AFP85288.1|	peptide deformylase [secondary endosymbiont of Ctenarytaina eucalypti]
91	ref|AFP85751.1|ref|AFP85751.1|	peptide deformylase [secondary endosymbiont of Heteropsylla cubana]
92	ref|CUX96757.1|ref|CUX96757.1|	Aspartate--tRNA ligase [Candidatus Doolittlea endobia]
92	ref|CUX95997.1|ref|CUX95997.1|	Aspartate--tRNA ligase [Candidatus Gullanella endobia]
92	ref|ATW22292.1|ref|ATW22292.1|	aspartate--tRNA ligase [Candidatus Hamiltonella defensa]
92	ref|CUX97002.1|ref|CUX97002.1|	Aspartate--tRNA ligase [Candidatus Hoaglandella endobia]
92	ref|WP_067569374.1|ref|WP_067569374.1|	aspartate--tRNA ligase [Candidatus Mikella endobia]
92	ref|AEI74784.1|ref|AEI74784.1|	aspartyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
92	ref|AGJ61441.1|ref|AGJ61441.1|	Aspartyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
92	ref|AHF74273.1|ref|AHF74273.1|	aspartyl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
92	ref|BBI91315.1|ref|BBI91315.1|	aspartate--tRNA ligase [Serratia symbiotica]
92	ref|KYP95651.1|ref|KYP95651.1|	aspartyl-tRNA synthetase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
92	ref|SNC58449.1|ref|SNC58449.1|	Aspartate--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
92	ref|BAE74532.1|ref|BAE74532.1|	aspartyl-tRNA synthase [Sodalis glossinidius str. morsitans]
92	fig|1173031.7.peg.4346|fig|1173031.7.peg.4346|	unlabeled protein [Sodalis melophagi]
92	ref|WP_025421871.1|ref|WP_025421871.1|	aspartate--tRNA ligase [Sodalis praecaptivus]
92	ref|AFP84955.1|ref|AFP84955.1|	aspartyl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
92	ref|AFP85336.1|ref|AFP85336.1|	aspartyl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
93	ref|CUX96784.1|ref|CUX96784.1|	GTPase Der [Candidatus Doolittlea endobia]
93	ref|CUX95723.1|ref|CUX95723.1|	GTPase Der [Candidatus Gullanella endobia]
93	ref|ATW22202.1|ref|ATW22202.1|	ribosome biogenesis GTPase Der [Candidatus Hamiltonella defensa]
93	ref|CUX97462.1|ref|CUX97462.1|	GTPase Der [Candidatus Hoaglandella endobia]
93	ref|WP_067569438.1|ref|WP_067569438.1|	ribosome biogenesis GTPase Der [Candidatus Mikella endobia]
93	ref|AEI74837.1|ref|AEI74837.1|	50S ribosomal subunit stability factor [Candidatus Moranella endobia PCIT]
93	ref|AGJ61083.1|ref|AGJ61083.1|	GTP-binding protein EngA [Candidatus Moranella endobia PCVAL]
93	ref|AHF74556.1|ref|AHF74556.1|	GTP-binding protein EngA [Candidatus Sodalis pierantonius str. SOPE]
93	ref|BBI92551.1|ref|BBI92551.1|	GTPase Der [Serratia symbiotica]
93	ref|KYP97789.1|ref|KYP97789.1|	GTP-binding protein Der [Sodalis-like endosymbiont of Proechinophthirus fluctus]
93	ref|SNC58925.1|ref|SNC58925.1|	GTPase Der [Sodalis endosymbiont of Henestaris halophilus]
93	ref|BAE75031.1|ref|BAE75031.1|	putative GTP-binding protein [Sodalis glossinidius str. morsitans]
93	fig|1173031.7.peg.1858|fig|1173031.7.peg.1858|	unlabeled protein [Sodalis melophagi]
93	ref|WP_025421337.1|ref|WP_025421337.1|	ribosome biogenesis GTPase Der [Sodalis praecaptivus]
93	ref|AFP85212.1|ref|AFP85212.1|	ribosome-associated GTPase EngA [secondary endosymbiont of Ctenarytaina eucalypti]
93	ref|AFP85825.1|ref|AFP85825.1|	ribosome-associated GTPase EngA [secondary endosymbiont of Heteropsylla cubana]
95	ref|CUX96847.1|ref|CUX96847.1|	Peptide chain release factor 1 [Candidatus Doolittlea endobia]
95	ref|CUX95880.1|ref|CUX95880.1|	Peptide chain release factor 1 [Candidatus Gullanella endobia]
95	ref|ATW23215.1|ref|ATW23215.1|	peptide chain release factor 1 [Candidatus Hamiltonella defensa]
95	ref|CUX97240.1|ref|CUX97240.1|	Peptide chain release factor 1 [Candidatus Hoaglandella endobia]
95	ref|WP_067569360.1|ref|WP_067569360.1|	peptide chain release factor 1 [Candidatus Mikella endobia]
95	ref|AEI74898.1|ref|AEI74898.1|	peptide chain release factor 1 [Candidatus Moranella endobia PCIT]
95	ref|AGJ61145.1|ref|AGJ61145.1|	Peptide chain release factor 1 [Candidatus Moranella endobia PCVAL]
95	ref|AHF74202.1|ref|AHF74202.1|	Peptide chain release factor 1 [Candidatus Sodalis pierantonius str. SOPE]
95	ref|BBI91416.1|ref|BBI91416.1|	peptide chain release factor 1 [Serratia symbiotica]
95	ref|KYP97498.1|ref|KYP97498.1|	hypothetical protein BG74_02820 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
95	ref|SNC58794.1|ref|SNC58794.1|	Peptide chain release factor 1 [Sodalis endosymbiont of Henestaris halophilus]
95	ref|BAE75151.1|ref|BAE75151.1|	peptide chain release factor RF-1 [Sodalis glossinidius str. morsitans]
95	fig|1173031.7.peg.3092|fig|1173031.7.peg.3092|	unlabeled protein [Sodalis melophagi]
95	ref|WP_025422292.1|ref|WP_025422292.1|	peptide chain release factor 1 [Sodalis praecaptivus]
95	ref|AFP84657.1|ref|AFP84657.1|	peptide chain release factor 1 [secondary endosymbiont of Ctenarytaina eucalypti]
95	ref|AFP85890.1|ref|AFP85890.1|	peptide chain release factor 1 [secondary endosymbiont of Heteropsylla cubana]
96	ref|CUX96511.1|ref|CUX96511.1|	Ribosomal RNA large subunit methyltransferase E [Candidatus Doolittlea endobia]
96	ref|CUX96119.1|ref|CUX96119.1|	Ribosomal RNA large subunit methyltransferase E [Candidatus Gullanella endobia]
96	ref|ATW23093.1|ref|ATW23093.1|	23S rRNA (uridine(2552)-2'-O)-methyltransferase [Candidatus Hamiltonella defensa]
96	ref|CUX97044.1|ref|CUX97044.1|	Ribosomal RNA large subunit methyltransferase E [Candidatus Hoaglandella endobia]
96	ref|WP_067568983.1|ref|WP_067568983.1|	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE [Candidatus Mikella endobia]
96	ref|AEI74936.1|ref|AEI74936.1|	putative 23S rRNA methyltransferase J [Candidatus Moranella endobia PCIT]
96	ref|AGJ61184.1|ref|AGJ61184.1|	Ribosomal RNA large subunit methyltransferase E [Candidatus Moranella endobia PCVAL]
96	ref|AHF73546.1|ref|AHF73546.1|	Cell division protein FtsJ / Ribosomal RNA large subunit methyltransferase E [Candidatus Sodalis pierantonius str. SOPE]
96	ref|BBI92881.1|ref|BBI92881.1|	ribosomal RNA large subunit methyltransferase E [Serratia symbiotica]
96	ref|KYP97655.1|ref|KYP97655.1|	23S rRNA methyltransferase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
96	ref|SNC58703.1|ref|SNC58703.1|	Ribosomal RNA large subunit methyltransferase E [Sodalis endosymbiont of Henestaris halophilus]
96	ref|BAE73645.1|ref|BAE73645.1|	cell division protein [Sodalis glossinidius str. morsitans]
96	fig|1173031.7.peg.3517|fig|1173031.7.peg.3517|	unlabeled protein [Sodalis melophagi]
96	ref|WP_025423580.1|ref|WP_025423580.1|	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE [Sodalis praecaptivus]
96	ref|AFP84882.1|ref|AFP84882.1|	23S rRNA methylase [secondary endosymbiont of Ctenarytaina eucalypti]
96	ref|AFP85871.1|ref|AFP85871.1|	23S rRNA methylase [secondary endosymbiont of Heteropsylla cubana]
97	ref|CUX96664.1|ref|CUX96664.1|	Glycine--tRNA ligase alpha subunit [Candidatus Doolittlea endobia]
97	ref|CUX96165.1|ref|CUX96165.1|	Glycine--tRNA ligase alpha subunit [Candidatus Gullanella endobia]
97	ref|ATW22092.1|ref|ATW22092.1|	glycine--tRNA ligase subunit alpha [Candidatus Hamiltonella defensa]
97	ref|CUX97407.1|ref|CUX97407.1|	Glycine--tRNA ligase alpha subunit [Candidatus Hoaglandella endobia]
97	ref|WP_067568918.1|ref|WP_067568918.1|	glycine--tRNA ligase subunit alpha [Candidatus Mikella endobia]
97	ref|AEI74855.1|ref|AEI74855.1|	putative glycyl-tRNA synthetase subunit alpha [Candidatus Moranella endobia PCIT]
97	ref|AGJ61101.1|ref|AGJ61101.1|	Glycyl-tRNA synthetase alpha subunit [Candidatus Moranella endobia PCVAL]
97	ref|AHF75095.1|ref|AHF75095.1|	glycyl-tRNA synthetase subunit alpha [Candidatus Sodalis pierantonius str. SOPE]
97	ref|BBI92747.1|ref|BBI92747.1|	glycine--tRNA ligase alpha subunit [Serratia symbiotica]
97	ref|KYP97232.1|ref|KYP97232.1|	glycyl-tRNA synthetase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
97	ref|SNC59026.1|ref|SNC59026.1|	Glycine--tRNA ligase alpha subunit [Sodalis endosymbiont of Henestaris halophilus]
97	ref|BAE73286.1|ref|BAE73286.1|	glycyl-tRNA synthase alpha subunit [Sodalis glossinidius str. morsitans]
97	fig|1173031.7.peg.5063|fig|1173031.7.peg.5063|	unlabeled protein [Sodalis melophagi]
97	ref|WP_025420364.1|ref|WP_025420364.1|	glycine--tRNA ligase subunit alpha [Sodalis praecaptivus]
97	ref|AFP84646.1|ref|AFP84646.1|	glycyl-tRNA synthetase alpha chain [secondary endosymbiont of Ctenarytaina eucalypti]
97	ref|AFP85469.1|ref|AFP85469.1|	glycyl-tRNA synthetase alpha chain [secondary endosymbiont of Heteropsylla cubana]
98	ref|CUX96506.1|ref|CUX96506.1|	Cysteine desulfurase [Candidatus Doolittlea endobia]
98	ref|CUX95709.1|ref|CUX95709.1|	Cysteine desulfurase [Candidatus Gullanella endobia]
98	ref|ATW22041.1|ref|ATW22041.1|	IscS subfamily cysteine desulfurase [Candidatus Hamiltonella defensa]
98	ref|CUX97009.1|ref|CUX97009.1|	Cysteine desulfurase [Candidatus Hoaglandella endobia]
98	ref|WP_067569427.1|ref|WP_067569427.1|	IscS subfamily cysteine desulfurase [Candidatus Mikella endobia]
98	ref|AEI74901.1|ref|AEI74901.1|	cysteine desulfurase IscS [Candidatus Moranella endobia PCIT]
98	ref|AGJ61148.1|ref|AGJ61148.1|	Cysteine desulfurase [Candidatus Moranella endobia PCVAL]
98	ref|AHF74566.1|ref|AHF74566.1|	Cysteine desulfurase IscS subfamily [Candidatus Sodalis pierantonius str. SOPE]
98	ref|BBI92535.1|ref|BBI92535.1|	cysteine desulfurase IscS [Serratia symbiotica]
98	ref|KYP97323.1|ref|KYP97323.1|	cysteine desulfurase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
98	ref|SNC58931.1|ref|SNC58931.1|	Cysteine desulfurase [Sodalis endosymbiont of Henestaris halophilus]
98	ref|BAE75044.1|ref|BAE75044.1|	putative aminotransferase [Sodalis glossinidius str. morsitans]
98	fig|1173031.7.peg.1844|fig|1173031.7.peg.1844|	unlabeled protein [Sodalis melophagi]
98	ref|WP_025421326.1|ref|WP_025421326.1|	IscS subfamily cysteine desulfurase [Sodalis praecaptivus]
98	ref|AFP85210.1|ref|AFP85210.1|	cysteine desulfurase family protein [secondary endosymbiont of Ctenarytaina eucalypti]
98	ref|AFP85897.1|ref|AFP85897.1|	cysteine desulfurase family protein [secondary endosymbiont of Heteropsylla cubana]
102	ref|CUX96361.1|ref|CUX96361.1|	Elongation factor 4 [Candidatus Doolittlea endobia]
102	ref|CUX95689.1|ref|CUX95689.1|	Elongation factor 4 [Candidatus Gullanella endobia]
102	ref|ATW22030.1|ref|ATW22030.1|	elongation factor 4 [Candidatus Hamiltonella defensa]
102	ref|CUX96961.1|ref|CUX96961.1|	Elongation factor 4 [Candidatus Hoaglandella endobia]
