#OG	member_id	member_annotation
77	ref|WP_067569268.1|ref|WP_067569268.1|	RNA polymerase sigma factor RpoD [Candidatus Mikella endobia]
77	ref|AEI74876.1|ref|AEI74876.1|	putative RNA polymerase sigma factor RpoD [Candidatus Moranella endobia PCIT]
77	ref|AGJ61122.1|ref|AGJ61122.1|	RNA polymerase sigma factor rpoD [Candidatus Moranella endobia PCVAL]
77	ref|AHF73497.1|ref|AHF73497.1|	RNA polymerase sigma factor RpoD [Candidatus Sodalis pierantonius str. SOPE]
77	ref|BBI91095.1|ref|BBI91095.1|	RNA polymerase sigma factor RpoD [Serratia symbiotica]
77	ref|KYP96275.1|ref|KYP96275.1|	RNA polymerase sigma factor RpoD, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
77	ref|SNC58605.1|ref|SNC58605.1|	RNA polymerase sigma factor RpoD [Sodalis endosymbiont of Henestaris halophilus]
77	ref|BAE73526.1|ref|BAE73526.1|	RNA polymerase sigma-70 factor RpoD [Sodalis glossinidius str. morsitans]
77	fig|1173031.7.peg.4714|fig|1173031.7.peg.4714|	unlabeled protein [Sodalis melophagi]
77	ref|WP_071882045.1|ref|WP_071882045.1|	RNA polymerase sigma factor RpoD [Sodalis praecaptivus]
77	ref|AFP85025.1|ref|AFP85025.1|	RNA polymerase sigma factor, sigma-70 family [secondary endosymbiont of Ctenarytaina eucalypti]
77	ref|AFP85671.1|ref|AFP85671.1|	RNA polymerase sigma factor, sigma-70 family [secondary endosymbiont of Heteropsylla cubana]
79	fig|634115.3.peg.485|fig|634115.3.peg.485|	unlabeled protein [Arsenophenous melophagi]
79	fig|634115.4.peg.485|fig|634115.4.peg.485|	unlabeled protein [Arsenophenous melophagi]
79	ref|BAB12964.1|ref|BAB12964.1|	small protein B [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
79	ref|AAO26962.1|ref|AAO26962.1|	SsrA-binding protein [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
79	ref|CUX96453.1|ref|CUX96453.1|	SsrA-binding protein [Candidatus Doolittlea endobia]
79	ref|CUX96358.1|ref|CUX96358.1|	SsrA-binding protein [Candidatus Gullanella endobia]
79	ref|ATW22158.1|ref|ATW22158.1|	SsrA-binding protein [Candidatus Hamiltonella defensa]
79	ref|CUX97467.1|ref|CUX97467.1|	SsrA-binding protein [Candidatus Hoaglandella endobia]
79	ref|WP_067569280.1|ref|WP_067569280.1|	SsrA-binding protein SmpB [Candidatus Mikella endobia]
79	ref|AEI75045.1|ref|AEI75045.1|	SsrA-binding protein [Candidatus Moranella endobia PCIT]
79	ref|AGJ61293.1|ref|AGJ61293.1|	SsrA-binding protein [Candidatus Moranella endobia PCVAL]
79	ref|AHF74644.1|ref|AHF74644.1|	tmRNA-binding protein SmpB [Candidatus Sodalis pierantonius str. SOPE]
79	ref|BBI91454.1|ref|BBI91454.1|	ssrA-binding protein [Serratia symbiotica]
79	ref|KYP97039.1|ref|KYP97039.1|	SsrA-binding protein [Sodalis-like endosymbiont of Proechinophthirus fluctus]
79	ref|SNC58952.1|ref|SNC58952.1|	SsrA-binding protein [Sodalis endosymbiont of Henestaris halophilus]
79	ref|BAE75079.1|ref|BAE75079.1|	small protein B [Sodalis glossinidius str. morsitans]
79	fig|1173031.7.peg.2454|fig|1173031.7.peg.2454|	unlabeled protein [Sodalis melophagi]
79	ref|WP_025421282.1|ref|WP_025421282.1|	SsrA-binding protein SmpB [Sodalis praecaptivus]
79	ref|AFP84418.1|ref|AFP84418.1|	SsrA-binding protein [secondary endosymbiont of Ctenarytaina eucalypti]
79	ref|AFP85641.1|ref|AFP85641.1|	SsrA-binding protein [secondary endosymbiont of Heteropsylla cubana]
80	fig|634115.3.peg.959|fig|634115.3.peg.959|	unlabeled protein [Arsenophenous melophagi]
80	fig|634115.4.peg.959|fig|634115.4.peg.959|	unlabeled protein [Arsenophenous melophagi]
80	ref|BAB13253.1|ref|BAB13253.1|	30S ribosomal protein S18 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
80	ref|AAO27212.1|ref|AAO27212.1|	30S ribosomal protein S18 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
80	ref|CUX96567.1|ref|CUX96567.1|	30S ribosomal protein S18 [Candidatus Doolittlea endobia]
80	ref|CUX96127.1|ref|CUX96127.1|	30S ribosomal protein S18 [Candidatus Gullanella endobia]
80	ref|ATW22067.1|ref|ATW22067.1|	30S ribosomal protein S18 [Candidatus Hamiltonella defensa]
80	ref|CUX97393.1|ref|CUX97393.1|	30S ribosomal protein S18 [Candidatus Hoaglandella endobia]
80	ref|WP_067569408.1|ref|WP_067569408.1|	30S ribosomal protein S18 [Candidatus Mikella endobia]
80	ref|AEI74762.1|ref|AEI74762.1|	30S ribosomal protein S18 [Candidatus Moranella endobia PCIT]
80	ref|AGJ61419.1|ref|AGJ61419.1|	30S ribosomal protein S18 [Candidatus Moranella endobia PCVAL]
80	ref|AHF73522.1|ref|AHF73522.1|	SSU ribosomal protein S18p [Candidatus Sodalis pierantonius str. SOPE]
80	ref|BBI92213.1|ref|BBI92213.1|	30S ribosomal protein S18 [Serratia symbiotica]
80	ref|KYP97724.1|ref|KYP97724.1|	30S ribosomal protein S18 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
80	ref|SNC58691.1|ref|SNC58691.1|	30S ribosomal protein S18 [Sodalis endosymbiont of Henestaris halophilus]
80	ref|BAE73622.1|ref|BAE73622.1|	30S ribosomal protein S18 [Sodalis glossinidius str. morsitans]
80	fig|1173031.7.peg.3498|fig|1173031.7.peg.3498|	unlabeled protein [Sodalis melophagi]
80	ref|WP_005974788.1|ref|WP_005974788.1|	MULTISPECIES: 30S ribosomal protein S18 [Sodalis praecaptivus]
80	ref|AFP84506.1|ref|AFP84506.1|	ribosomal protein S18 [secondary endosymbiont of Ctenarytaina eucalypti]
80	ref|AFP85443.1|ref|AFP85443.1|	ribosomal protein S18 [secondary endosymbiont of Heteropsylla cubana]
81	fig|634115.3.peg.667|fig|634115.3.peg.667|	unlabeled protein [Arsenophenous melophagi]
81	fig|634115.4.peg.667|fig|634115.4.peg.667|	unlabeled protein [Arsenophenous melophagi]
81	ref|BAB13229.1|ref|BAB13229.1|	tryptophanyl-tRNA synthetase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
81	ref|AAO27184.1|ref|AAO27184.1|	tryptophanyl-tRNA synthetase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
81	ref|CUX96871.1|ref|CUX96871.1|	Tryptophan--tRNA ligase [Candidatus Doolittlea endobia]
81	ref|CUX95740.1|ref|CUX95740.1|	Tryptophan--tRNA ligase [Candidatus Gullanella endobia]
81	ref|ATW22822.1|ref|ATW22822.1|	tryptophan--tRNA ligase [Candidatus Hamiltonella defensa]
81	ref|CUX97357.1|ref|CUX97357.1|	Tryptophan--tRNA ligase [Candidatus Hoaglandella endobia]
81	ref|WP_067569291.1|ref|WP_067569291.1|	tryptophan--tRNA ligase [Candidatus Mikella endobia]
81	ref|AEI74712.1|ref|AEI74712.1|	tryptophanyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
81	ref|AGJ61368.1|ref|AGJ61368.1|	Tryptophanyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
81	ref|AHF72973.1|ref|AHF72973.1|	tryptophanyl-tRNA synthase [Candidatus Sodalis pierantonius str. SOPE]
81	ref|BBI91619.1|ref|BBI91619.1|	tryptophan--tRNA ligase [Serratia symbiotica]
81	ref|KYP97554.1|ref|KYP97554.1|	tryptophanyl-tRNA synthetase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
81	ref|SNC58381.1|ref|SNC58381.1|	Tryptophan--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
81	ref|BAE75579.1|ref|BAE75579.1|	tryptophanyl-tRNA synthase [Sodalis glossinidius str. morsitans]
81	fig|1173031.7.peg.3984|fig|1173031.7.peg.3984|	unlabeled protein [Sodalis melophagi]
81	ref|WP_025420645.1|ref|WP_025420645.1|	tryptophan--tRNA ligase [Sodalis praecaptivus]
81	ref|AFP85140.1|ref|AFP85140.1|	tryptophanyl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
81	ref|AFP85430.1|ref|AFP85430.1|	tryptophanyl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
82	fig|634115.4.peg.495|fig|634115.4.peg.495|	unlabeled protein [Arsenophenous melophagi]
82	fig|634115.3.peg.495|fig|634115.3.peg.495|	unlabeled protein [Arsenophenous melophagi]
82	ref|BAB13021.1|ref|BAB13021.1|	seryl-tRNA synthetase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
82	ref|AAO27015.1|ref|AAO27015.1|	seryl-tRNA synthetase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
82	ref|CUX96727.1|ref|CUX96727.1|	Serine--tRNA ligase [Candidatus Doolittlea endobia]
82	ref|CUX96277.1|ref|CUX96277.1|	Serine--tRNA ligase [Candidatus Gullanella endobia]
82	ref|ATW22571.1|ref|ATW22571.1|	serine--tRNA ligase [Candidatus Hamiltonella defensa]
82	ref|CUX97172.1|ref|CUX97172.1|	Serine--tRNA ligase [Candidatus Hoaglandella endobia]
82	ref|WP_067569488.1|ref|WP_067569488.1|	serine--tRNA ligase [Candidatus Mikella endobia]
82	ref|AEI74738.1|ref|AEI74738.1|	seryl-tRNA synthetase [Candidatus Moranella endobia PCIT]
82	ref|AGJ61394.1|ref|AGJ61394.1|	Seryl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
82	ref|AHF73962.1|ref|AHF73962.1|	seryl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
82	ref|BBI92780.1|ref|BBI92780.1|	serine--tRNA ligase [Serratia symbiotica]
82	ref|KYP97809.1|ref|KYP97809.1|	seryl-tRNA synthetase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
82	ref|SNC59138.1|ref|SNC59138.1|	Serine--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
82	ref|BAE74386.1|ref|BAE74386.1|	seryl-tRNA synthase [Sodalis glossinidius str. morsitans]
82	fig|1173031.7.peg.5712|fig|1173031.7.peg.5712|	unlabeled protein [Sodalis melophagi]
82	ref|WP_025422814.1|ref|WP_025422814.1|	serine--tRNA ligase [Sodalis praecaptivus]
82	ref|AFP84827.1|ref|AFP84827.1|	seryl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
82	ref|AFP85818.1|ref|AFP85818.1|	seryl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
83	fig|634115.4.peg.282|fig|634115.4.peg.282|	unlabeled protein [Arsenophenous melophagi]
83	fig|634115.3.peg.282|fig|634115.3.peg.282|	unlabeled protein [Arsenophenous melophagi]
83	ref|BAB12805.1|ref|BAB12805.1|	50S ribosomal protein L33 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
83	ref|AAO26815.1|ref|AAO26815.1|	50S ribosomal protein L33 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
83	ref|CUX96435.1|ref|CUX96435.1|	50S ribosomal protein L33 [Candidatus Doolittlea endobia]
83	ref|CUX96229.1|ref|CUX96229.1|	50S ribosomal protein L33 [Candidatus Gullanella endobia]
83	ref|ATW23048.1|ref|ATW23048.1|	50S ribosomal protein L33 [Candidatus Hamiltonella defensa]
83	ref|CUX96970.1|ref|CUX96970.1|	50S ribosomal protein L33 [Candidatus Hoaglandella endobia]
83	ref|WP_067569384.1|ref|WP_067569384.1|	50S ribosomal protein L33 [Candidatus Mikella endobia]
83	ref|AEI74719.1|ref|AEI74719.1|	50S ribosomal protein L33 [Candidatus Moranella endobia PCIT]
83	ref|AGJ61375.1|ref|AGJ61375.1|	50S ribosomal protein L33 [Candidatus Moranella endobia PCVAL]
83	ref|AHF73294.1|ref|AHF73294.1|	50S ribosomal protein L33 [Candidatus Sodalis pierantonius str. SOPE]
83	ref|BBI92675.1|ref|BBI92675.1|	50S ribosomal protein L33 [Serratia symbiotica]
83	ref|KYP96331.1|ref|KYP96331.1|	50S ribosomal protein L33 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
83	ref|SNC58533.1|ref|SNC58533.1|	50S ribosomal protein L33 [Sodalis endosymbiont of Henestaris halophilus]
83	ref|BAE75482.1|ref|BAE75482.1|	50S ribosomal protein L33 [Sodalis glossinidius str. morsitans]
83	fig|1173031.7.peg.4729|fig|1173031.7.peg.4729|	unlabeled protein [Sodalis melophagi]
83	ref|WP_011412018.1|ref|WP_011412018.1|	MULTISPECIES: 50S ribosomal protein L33 [Sodalis praecaptivus]
83	ref|AFP84820.1|ref|AFP84820.1|	ribosomal protein L33 [secondary endosymbiont of Ctenarytaina eucalypti]
83	ref|AFP85390.1|ref|AFP85390.1|	ribosomal protein L33 [secondary endosymbiont of Heteropsylla cubana]
84	fig|634115.4.peg.671|fig|634115.4.peg.671|	unlabeled protein [Arsenophenous melophagi]
84	fig|634115.3.peg.671|fig|634115.3.peg.671|	unlabeled protein [Arsenophenous melophagi]
84	ref|BAB13070.1|ref|BAB13070.1|	valyl-tRNA synthetase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
84	ref|AAO27052.1|ref|AAO27052.1|	valyl-tRNA synthetase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
84	ref|CUX96676.1|ref|CUX96676.1|	Valine--tRNA ligase [Candidatus Doolittlea endobia]
84	ref|CUX96244.1|ref|CUX96244.1|	Valine--tRNA ligase [Candidatus Gullanella endobia]
84	ref|ATW21781.1|ref|ATW21781.1|	valine--tRNA ligase [Candidatus Hamiltonella defensa]
84	ref|CUX97235.1|ref|CUX97235.1|	Valine--tRNA ligase [Candidatus Hoaglandella endobia]
84	ref|WP_067569571.1|ref|WP_067569571.1|	valine--tRNA ligase [Candidatus Mikella endobia]
84	ref|AEI75064.1|ref|AEI75064.1|	valyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
84	ref|AGJ61314.1|ref|AGJ61314.1|	Valyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
84	ref|AHF74015.1|ref|AHF74015.1|	valyl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
84	ref|BBI92563.1|ref|BBI92563.1|	valine--tRNA ligase [Serratia symbiotica]
84	ref|KYP95350.1|ref|KYP95350.1|	valyl-tRNA synthase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
84	ref|SNC59074.1|ref|SNC59074.1|	Valine--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
84	ref|BAE75386.1|ref|BAE75386.1|	valyl-tRNA synthase [Sodalis glossinidius str. morsitans]
84	fig|1173031.7.peg.583|fig|1173031.7.peg.583|	unlabeled protein [Sodalis melophagi]
84	ref|WP_025423922.1|ref|WP_025423922.1|	valine--tRNA ligase [Sodalis praecaptivus]
84	ref|AFP85110.1|ref|AFP85110.1|	valyl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
84	ref|AFP85640.1|ref|AFP85640.1|	valyl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
86	fig|634115.4.peg.1103|fig|634115.4.peg.1103|	unlabeled protein [Arsenophenous melophagi]
86	fig|634115.3.peg.1103|fig|634115.3.peg.1103|	unlabeled protein [Arsenophenous melophagi]
86	ref|BAB12998.1|ref|BAB12998.1|	histidyl-tRNA synthetase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
86	ref|AAO26992.1|ref|AAO26992.1|	histidyl-tRNA synthetase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
86	ref|CUX96603.1|ref|CUX96603.1|	Histidine--tRNA ligase [Candidatus Doolittlea endobia]
86	ref|CUX95716.1|ref|CUX95716.1|	Histidine--tRNA ligase [Candidatus Gullanella endobia]
86	ref|ATW22199.1|ref|ATW22199.1|	histidine--tRNA ligase [Candidatus Hamiltonella defensa]
86	ref|CUX97465.1|ref|CUX97465.1|	Histidine--tRNA ligase [Candidatus Hoaglandella endobia]
86	ref|WP_067569433.1|ref|WP_067569433.1|	histidine--tRNA ligase [Candidatus Mikella endobia]
86	ref|AEI74835.1|ref|AEI74835.1|	putative histidyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
86	ref|AGJ61081.1|ref|AGJ61081.1|	Histidyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
86	ref|AHF74559.1|ref|AHF74559.1|	histidyl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
86	ref|BBI92549.1|ref|BBI92549.1|	histidine--tRNA ligase [Serratia symbiotica]
86	ref|KYP97327.1|ref|KYP97327.1|	histidine--tRNA ligase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
86	ref|SNC58926.1|ref|SNC58926.1|	Histidine--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
86	ref|BAE75034.1|ref|BAE75034.1|	histidyl-tRNA synthase [Sodalis glossinidius str. morsitans]
86	fig|1173031.7.peg.1855|fig|1173031.7.peg.1855|	unlabeled protein [Sodalis melophagi]
86	ref|WP_025421334.1|ref|WP_025421334.1|	histidine--tRNA ligase [Sodalis praecaptivus]
86	ref|AFP85214.1|ref|AFP85214.1|	histidyl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
86	ref|AFP85756.1|ref|AFP85756.1|	histidyl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
87	fig|634115.4.peg.703|fig|634115.4.peg.703|	unlabeled protein [Arsenophenous melophagi]
87	fig|634115.3.peg.703|fig|634115.3.peg.703|	unlabeled protein [Arsenophenous melophagi]
87	ref|BAB12928.1|ref|BAB12928.1|	hypothetical protein [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
87	ref|AAO26925.1|ref|AAO26925.1|	HesB/YadR/YfhF family protein [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
87	ref|CUX96468.1|ref|CUX96468.1|	Iron-sulfur cluster insertion protein ErpA [Candidatus Doolittlea endobia]
87	ref|CUX96079.1|ref|CUX96079.1|	Iron-sulfur cluster insertion protein ErpA [Candidatus Gullanella endobia]
87	ref|ATW21892.1|ref|ATW21892.1|	iron-sulfur cluster insertion protein ErpA [Candidatus Hamiltonella defensa]
87	ref|CUX97063.1|ref|CUX97063.1|	Iron-sulfur cluster insertion protein ErpA [Candidatus Hoaglandella endobia]
87	ref|WP_067569254.1|ref|WP_067569254.1|	iron-sulfur cluster insertion protein ErpA [Candidatus Mikella endobia]
87	ref|AEI75048.1|ref|AEI75048.1|	putative iron-sulfur cluster assembly accessory protein [Candidatus Moranella endobia PCIT]
87	ref|AGJ61296.1|ref|AGJ61296.1|	Iron-sulfur cluster insertion protein erpA [Candidatus Moranella endobia PCVAL]
87	ref|AHF73363.1|ref|AHF73363.1|	putative iron binding protein from the HesB_IscA_SufA family [Candidatus Sodalis pierantonius str. SOPE]
87	ref|BBI91959.1|ref|BBI91959.1|	iron-sulfur cluster insertion protein ErpA [Serratia symbiotica]
87	ref|KYP97189.1|ref|KYP97189.1|	iron-sulfur cluster insertion protein ErpA [Sodalis-like endosymbiont of Proechinophthirus fluctus]
87	ref|SNC59018.1|ref|SNC59018.1|	Iron-sulfur cluster insertion protein ErpA [Sodalis endosymbiont of Henestaris halophilus]
87	ref|BAE73776.1|ref|BAE73776.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
87	fig|1173031.7.peg.2051|fig|1173031.7.peg.2051|	unlabeled protein [Sodalis melophagi]
87	ref|WP_025423412.1|ref|WP_025423412.1|	iron-sulfur cluster insertion protein ErpA [Sodalis praecaptivus]
87	ref|AFP85228.1|ref|AFP85228.1|	Iron-sulfur cluster assembly accessory protein [secondary endosymbiont of Ctenarytaina eucalypti]
87	ref|AFP85899.1|ref|AFP85899.1|	hypothetical protein A35E_00622 [secondary endosymbiont of Heteropsylla cubana]
88	fig|634115.4.peg.283|fig|634115.4.peg.283|	unlabeled protein [Arsenophenous melophagi]
88	fig|634115.3.peg.283|fig|634115.3.peg.283|	unlabeled protein [Arsenophenous melophagi]
88	ref|BAB12806.1|ref|BAB12806.1|	50S ribosomal protein L28 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
88	ref|AAO26816.1|ref|AAO26816.1|	50S ribosomal protein L28 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
88	ref|CUX96436.1|ref|CUX96436.1|	50S ribosomal protein L28 [Candidatus Doolittlea endobia]
88	ref|CUX96228.1|ref|CUX96228.1|	50S ribosomal protein L28 [Candidatus Gullanella endobia]
88	ref|ATW23047.1|ref|ATW23047.1|	50S ribosomal protein L28 [Candidatus Hamiltonella defensa]
88	ref|CUX96969.1|ref|CUX96969.1|	50S ribosomal protein L28 [Candidatus Hoaglandella endobia]
88	ref|WP_067569382.1|ref|WP_067569382.1|	50S ribosomal protein L28 [Candidatus Mikella endobia]
88	ref|AEI74718.1|ref|AEI74718.1|	50S ribosomal protein L28 [Candidatus Moranella endobia PCIT]
88	ref|AGJ61374.1|ref|AGJ61374.1|	50S ribosomal protein L28 [Candidatus Moranella endobia PCVAL]
88	ref|AHF73293.1|ref|AHF73293.1|	LSU ribosomal protein L28p [Candidatus Sodalis pierantonius str. SOPE]
88	ref|BBI92674.1|ref|BBI92674.1|	50S ribosomal protein L28 [Serratia symbiotica]
88	ref|KYP96330.1|ref|KYP96330.1|	50S ribosomal protein L28 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
88	ref|SNC58532.1|ref|SNC58532.1|	50S ribosomal protein L28 [Sodalis endosymbiont of Henestaris halophilus]
88	ref|BAE75483.1|ref|BAE75483.1|	50S ribosomal protein L28 [Sodalis glossinidius str. morsitans]
88	fig|1173031.7.peg.4728|fig|1173031.7.peg.4728|	unlabeled protein [Sodalis melophagi]
88	ref|WP_025424096.1|ref|WP_025424096.1|	MULTISPECIES: 50S ribosomal protein L28 [Sodalis praecaptivus]
88	ref|AFP84821.1|ref|AFP84821.1|	ribosomal protein L28 [secondary endosymbiont of Ctenarytaina eucalypti]
88	ref|AFP85391.1|ref|AFP85391.1|	ribosomal protein L28 [secondary endosymbiont of Heteropsylla cubana]
89	fig|634115.3.peg.769|fig|634115.3.peg.769|	unlabeled protein [Arsenophenous melophagi]
89	fig|634115.4.peg.769|fig|634115.4.peg.769|	unlabeled protein [Arsenophenous melophagi]
89	ref|BAB13113.1|ref|BAB13113.1|	glutaminyl-tRNA synthetase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
89	ref|AAO27089.1|ref|AAO27089.1|	glutaminyl-tRNA synthetase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
89	ref|CUX96738.1|ref|CUX96738.1|	Glutamine--tRNA ligase [Candidatus Doolittlea endobia]
89	ref|CUX96349.1|ref|CUX96349.1|	Glutamine--tRNA ligase [Candidatus Gullanella endobia]
89	ref|ATW22205.1|ref|ATW22205.1|	glutamine--tRNA ligase [Candidatus Hamiltonella defensa]
89	ref|CUX97014.1|ref|CUX97014.1|	Glutamine--tRNA ligase [Candidatus Hoaglandella endobia]
89	ref|WP_067569628.1|ref|WP_067569628.1|	glutamine--tRNA ligase [Candidatus Mikella endobia]
89	ref|AEI75046.1|ref|AEI75046.1|	glutaminyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
89	ref|AGJ61294.1|ref|AGJ61294.1|	Glutaminyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
89	ref|AHF73189.1|ref|AHF73189.1|	glutaminyl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
89	ref|BBI92909.1|ref|BBI92909.1|	glutamine--tRNA ligase [Serratia symbiotica]
89	ref|KYP97602.1|ref|KYP97602.1|	hypothetical protein BG74_01890 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
89	ref|SNC59120.1|ref|SNC59120.1|	Glutamine--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
89	ref|BAE74135.1|ref|BAE74135.1|	glutaminyl-tRNA synthase [Sodalis glossinidius str. morsitans]
89	fig|1173031.7.peg.5514|fig|1173031.7.peg.5514|	unlabeled protein [Sodalis melophagi]
89	ref|WP_025422956.1|ref|WP_025422956.1|	glutamine--tRNA ligase [Sodalis praecaptivus]
